text;retweet_count;favorited;truncated;id_str;in_reply_to_screen_name;source;retweeted;created_at;in_reply_to_status_id_str;in_reply_to_user_id_str;lang;listed_count;verified;location;user_id_str;description;geo_enabled;user_created_at;statuses_count;followers_count;favourites_count;protected;user_url;name;time_zone;user_lang;utc_offset;friends_count;screen_name;country_code;country;place_type;full_name;place_name;place_id;place_lat;place_lon;lat;lon;expanded_url;url
@todonoticias #RosarioSangra #RosarioMarcha https://t.co/xx5QuGtuW6;0;FALSO;FALSO;7,73E+17;todonoticias;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 00:08:26 +0000 2016;7,73E+17;25992212;und;8;FALSO;allá lejos..;58327643;1i00 % Humano , No le debo nada a nadie , digo lo que pienso y listo. Y no opero para Magnetto ! AntiK y AntiSocialista;VERDADERO;Sun Jul 19 23:45:06 +0000 2009;15102;634;5217;FALSO;NA;#RosarioSangra;Buenos Aires;es;-10800;776;FlaviusOk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
@Rosariotres demasiadas sonrisas para #ROSARIOSANGRA;0;FALSO;FALSO;7,73E+17;Rosariotres;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 00:08:34 +0000 2016;7,73E+17;60647069;es;6;FALSO;rosario;145374385;ELLOS MANDAN HOY..... PORQUE TU OBEDECES -ALBERT CAMUS;VERDADERO;Tue May 18 20:40:35 +0000 2010;5568;1065;1453;FALSO;NA;Lulú- LIBRE;Brasilia;es;-10800;1764;maru_carpi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra #RosarioMarcha #Intratables @Intratablestv https://t.co/QFdMxAgrDA;0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 00:13:19 +0000 2016;NA;NA;und;8;FALSO;allá lejos..;58327643;1i00 % Humano , No le debo nada a nadie , digo lo que pienso y listo. Y no opero para Magnetto ! AntiK y AntiSocialista;VERDADERO;Sun Jul 19 23:45:06 +0000 2009;15103;634;5218;FALSO;NA;#RosarioSangra;Buenos Aires;es;-10800;776;FlaviusOk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FlaviusOk: #RosarioSangra #RosarioMarcha #Intratables @Intratablestv https://t.co/QFdMxAgrDA;1;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";FALSO;Wed Sep 07 00:15:14 +0000 2016;NA;NA;und;46;FALSO;Rosario, Argentina;81981883;GODEKENSE, ROSARINO, LEPROSO, MCLAREN, SENNA, SODA, CERATI, FLOYD, MUSE y mucha musica +, y casi FOTOGRAFO;VERDADERO;Tue Oct 13 01:40:39 +0000 2009;67952;2743;10062;FALSO;NA;mono carpinetti?;Buenos Aires;es;-10800;3748;monoleproso;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @Quique76: Hagan algo ""POLITICOS"", es su deber o renuncien si no están a la altura del problema #RosarioMarcha #NadieMenos https://t.co/…";65;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:15:18 +0000 2016;NA;NA;es;8;FALSO;NA;615339183;Lic. en Relaciones del Trabajo -UBA-;VERDADERO;Fri Jun 22 15:22:20 +0000 2012;1651;285;190;FALSO;NA;Matias Pedulla;Brasilia;es;-10800;668;PedullaMatias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FlaviusOk: #RosarioSangra #RosarioMarcha #Intratables @Intratablestv https://t.co/QFdMxAgrDA;2;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:15:59 +0000 2016;NA;NA;und;3;FALSO;Embajador leproso en el país;261840878;Padre de tres fenómenos. Obvio leprosos de alma. Por laburo viajó por todo el país.y enseñó la locura de ser de nob;VERDADERO;Sun Mar 06 20:28:20 +0000 2011;8411;932;5187;FALSO;NA;ruben kraier;Brasilia;es;-10800;823;rubennob;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: #RosarioSangra  a 48hs de pedir x nuestro derecho a vivir en libertad el hijo tiene que pedir sangre @maxipullaro . htt…;2;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:19:03 +0000 2016;NA;NA;es;34;FALSO;Rosario cuna de la bandera ;2752215238;NA;FALSO;Wed Aug 27 01:37:53 +0000 2014;46636;863;18652;FALSO;NA;norberto hernandez;NA;es;NA;908;NorbertoOri;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/leodelga2/status/773221736150081537;https://t.co/MpH3w0Z9H8
"RT @fugitivahuella: ¿Cuánto vale una vida Sr Ministro? ¿Cuánto vale morir para siempre, Sr Ministro?
https://t.co/lis1Nzr5x3";3;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:19:32 +0000 2016;NA;NA;es;34;FALSO;Rosario cuna de la bandera ;2752215238;NA;FALSO;Wed Aug 27 01:37:53 +0000 2014;46637;863;18653;FALSO;NA;norberto hernandez;NA;es;NA;908;NorbertoOri;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/fugitivahuella/status/773302141096194052;https://t.co/lis1Nzr5x3
#RosarioSangra y los políticos juegan a la política y se nos cagan de risa. Todos los políticos, no se salva ninguno https://t.co/2wrOXfJIMB;0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:20:04 +0000 2016;NA;NA;es;1;FALSO;En la ciudad de la Furia.;297538140;Le pedí al señor que me diera un amor, nunca pensé sería tan profundo...;VERDADERO;Thu May 12 17:38:37 +0000 2011;709;93;94;FALSO;NA;Ramiro José Morán;Atlantic Time (Canada);es;-10800;316;ramirojmoran;AR;Argentina;admin;Santa Fe, Argentina;NA;NA;-31,1891125;-60,8800215;NA;NA;https://twitter.com/Tigresaeuge/status/773209235563880448;https://t.co/2wrOXfJIMB
RT @FlaviusOk: #RosarioMarcha #RosarioSangra https://t.co/HXgIo3BNKl;6;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:20:31 +0000 2016;NA;NA;und;3;FALSO;NA;3004606673;NA;VERDADERO;Fri Jan 30 00:07:33 +0000 2015;4003;87;4397;FALSO;NA;Gloria Tejeda;NA;es;NA;112;gloriatejeda01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra #RosarioMarcha https://t.co/th1hWWOdZj;0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 00:21:04 +0000 2016;NA;NA;und;8;FALSO;allá lejos..;58327643;1i00 % Humano , No le debo nada a nadie , digo lo que pienso y listo. Y no opero para Magnetto ! AntiK y AntiSocialista;VERDADERO;Sun Jul 19 23:45:06 +0000 2009;15104;635;5218;FALSO;NA;#RosarioSangra;Buenos Aires;es;-10800;777;FlaviusOk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @ajms7: #RosarioSangra @leodelga2 @emergenciasAR @RosarioAlerta @rosarioinsegura @MinSeg https://t.co/2vX90rsdkx;16;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";FALSO;Wed Sep 07 00:23:12 +0000 2016;NA;NA;und;35;FALSO;NA;509321609;Un RT puede no representar mi opinión sino sólo difundir diferentes hechos, versiones, opiniones y peligros.;VERDADERO;Wed Feb 29 22:11:17 +0000 2012;70636;775;9652;FALSO;NA;Rhodesia;NA;es;NA;757;arleslalectrice;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra #RosarioMarcha @Intratablestv https://t.co/l171sMt9MQ;0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 00:23:40 +0000 2016;NA;NA;und;8;FALSO;allá lejos..;58327643;1i00 % Humano , No le debo nada a nadie , digo lo que pienso y listo. Y no opero para Magnetto ! AntiK y AntiSocialista;VERDADERO;Sun Jul 19 23:45:06 +0000 2009;15105;635;5218;FALSO;NA;#RosarioSangra;Buenos Aires;es;-10800;777;FlaviusOk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FlaviusOk: #RosarioSangra #RosarioMarcha #Intratables @Intratablestv https://t.co/QFdMxAgrDA;3;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:24:56 +0000 2016;NA;NA;und;34;FALSO;Rosario cuna de la bandera ;2752215238;NA;FALSO;Wed Aug 27 01:37:53 +0000 2014;46646;863;18662;FALSO;NA;norberto hernandez;NA;es;NA;909;NorbertoOri;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FlaviusOk: #RosarioSangra #RosarioMarcha #Intratables @Intratablestv https://t.co/QFdMxAgrDA;4;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:26:56 +0000 2016;NA;NA;und;1;FALSO;Rosario (granadero baigorria);3087221014;Un hombre!!!! Cn todas las ganas!! de su día a día terminar cn la sociedad capitalista, quien nos esta destruyendo la vida, nuestro planeta, matando a la mujer.;VERDADERO;Wed Mar 11 16:20:36 +0000 2015;226;181;96;FALSO;NA;Juan Ezequiel Melgar;NA;es;NA;1068;juancitoMsT;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @fugitivahuella: ¿Cuánto vale una vida Sr Ministro? ¿Cuánto vale morir para siempre, Sr Ministro?
https://t.co/lis1Nzr5x3";4;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:28:24 +0000 2016;NA;NA;es;0;FALSO;Rosagasario;1039284516;100% bostero 100% argentino;FALSO;Thu Dec 27 10:10:04 +0000 2012;1837;65;476;FALSO;NA;guillermo alvarez;NA;es;NA;118;dlmros;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/fugitivahuella/status/773302141096194052;https://t.co/lis1Nzr5x3
RT @FlaviusOk: #RosarioSangra #RosarioMarcha #Intratables @Intratablestv https://t.co/QFdMxAgrDA;5;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 00:33:25 +0000 2016;NA;NA;und;2;FALSO;rosario ciudad leprosa;572139011;...un lugar descerebrado,donde patear las cosas de mi mente nena,todavia estoy buscando!;FALSO;Sat May 05 23:12:41 +0000 2012;3600;76;282;FALSO;NA;7 estrellas;America/Buenos_Aires;es;-10800;181;claudiodfernan2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra #RosarioMarcha https://t.co/bQXnviLOdZ;0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 01:11:36 +0000 2016;NA;NA;und;8;FALSO;allá lejos..;58327643;1i00 % Humano , No le debo nada a nadie , digo lo que pienso y listo. Y no opero para Magnetto ! AntiK y AntiSocialista;VERDADERO;Sun Jul 19 23:45:06 +0000 2009;15106;636;5218;FALSO;NA;#RosarioSangra;Buenos Aires;es;-10800;777;FlaviusOk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: El ministro @maxipullaro dice que se siente igual a todos, no parece. No nos vienen sucediendo los mismos episodios. #R…;2;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 01:11:58 +0000 2016;NA;NA;es;5;FALSO;Rosario, Argentina;3368653589;Liberal y amante de la naturaleza. Las matematicas y la música me rescatan de las miserias mundanas.;FALSO;Fri Jul 10 03:30:33 +0000 2015;20793;477;3833;FALSO;NA;Viento Austral;Pacific Time (US & Canada);es;-25200;245;viento_austral;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra #RosarioMarcha @Intratablestv https://t.co/r5dtoFWHcy;0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 01:14:31 +0000 2016;NA;NA;und;8;FALSO;allá lejos..;58327643;1i00 % Humano , No le debo nada a nadie , digo lo que pienso y listo. Y no opero para Magnetto ! AntiK y AntiSocialista;VERDADERO;Sun Jul 19 23:45:06 +0000 2009;15107;636;5218;FALSO;NA;#RosarioSangra;Buenos Aires;es;-10800;777;FlaviusOk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FlaviusOk: #RosarioSangra #RosarioMarcha @Intratablestv https://t.co/r5dtoFWHcy;1;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 01:19:09 +0000 2016;NA;NA;und;2;FALSO;NA;7,18E+17;Sobreviviente;VERDADERO;Thu Apr 07 17:50:22 +0000 2016;2931;275;6366;FALSO;NA;Andrea Benitez;NA;es;NA;315;AndreaB68360787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Vamos Argentina https://t.co/WesG9RKco3;0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 01:58:18 +0000 2016;NA;NA;es;0;FALSO;Rosario, Argentina;7,70E+17;Rosarina, leprosa, amo a mis hermanos y mi ciudad #RosarioSangra #SantaFeSangra;FALSO;Mon Aug 29 12:31:43 +0000 2016;28;6;31;FALSO;NA;Florencia Bechman;NA;es;NA;90;florbechman1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/florbechman1/status/772866465187950593;https://t.co/WesG9RKco3
RT @FlaviusOk: #RosarioSangra #RosarioMarcha https://t.co/bQXnviLOdZ;1;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";FALSO;Wed Sep 07 02:03:14 +0000 2016;NA;NA;und;0;FALSO;Argentina;199707069;Hola soy una mujer que trata de ser feliz;FALSO;Thu Oct 07 15:08:33 +0000 2010;277;10;81;FALSO;NA;vanita;NA;es;NA;79;variposas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FlaviusOk: @todonoticias #RosarioSangra #RosarioMarcha https://t.co/xx5QuGtuW6;1;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 02:31:29 +0000 2016;NA;NA;und;18;FALSO;Mendoza ;138788889;Casi Licenciada en RRII. Amor por los animales y sus derechos. La economía lo es todo. Futura profesional de la economia. O eso busco! Orgullosa vegetariana.;VERDADERO;Fri Apr 30 16:00:17 +0000 2010;24660;1322;12045;FALSO;NA;Ivana;Santiago;es;-10800;2137;ivanacappa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @isasolcoria: #RosarioSangra. Y los fiscales ante esto no actúan de oficio ??? Estamos absolutamente desprotegidos https://t.co/Hf1SzkaU…;3;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 03:53:48 +0000 2016;NA;NA;es;3;FALSO;NA;186833559;NA;VERDADERO;Sat Sep 04 14:46:45 +0000 2010;2685;70;2962;FALSO;NA;MCA;Buenos Aires;es;-10800;145;SraMdCA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/ajms7/status/773193650369167360;https://t.co/Hf1SzkaUCV
"Por si no les quedó claro a los jueces...
#Rosario #RosarioSangra https://t.co/hNKk6oXPbh";0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 09:37:35 +0000 2016;NA;NA;es;7;FALSO;Rosario, Argentina;463801235;"Prefiero vivir y perder a no haber vivido nada.  ;)
Argentino!";VERDADERO;Sat Jan 14 14:01:59 +0000 2012;7579;670;7528;FALSO;NA;Pablo Gelabert;NA;es;NA;663;Pablogelabert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/lacapital/status/773453041701949440;https://t.co/hNKk6oXPbh
"RT @Pablogelabert: Por si no les quedó claro a los jueces...
#Rosario #RosarioSangra https://t.co/hNKk6oXPbh";1;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 09:43:36 +0000 2016;NA;NA;es;71;FALSO;caba;870235934;pertenezco al orgulloso 1.8%,no cambio convicciones por bienestar economico.del rojo a muerte;VERDADERO;Tue Oct 09 16:57:23 +0000 2012;210544;5044;29171;FALSO;NA;NoemiOsaEmbargada;NA;es;NA;5067;aries2011956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/lacapital/status/773453041701949440;https://t.co/hNKk6oXPbh
"RT @Pablogelabert: Por si no les quedó claro a los jueces...
#Rosario #RosarioSangra https://t.co/hNKk6oXPbh";2;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 09:57:06 +0000 2016;NA;NA;es;8;FALSO;NA;2750190146;NA;VERDADERO;Wed Aug 20 19:59:38 +0000 2014;20308;565;12067;FALSO;NA;JazminBlanco;Pacific Time (US & Canada);es;-25200;1259;jazminBlanco369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/lacapital/status/773453041701949440;https://t.co/hNKk6oXPbh
RT @JFelcaro: En @laochoam830, Cristina Souza: el jueves próximo se realizará un nueva marcha contra la inseguridad bajo la consigna #Rosar…;2;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 10:36:43 +0000 2016;NA;NA;es;0;FALSO;NA;7,19E+17;"Poder..es..Querer! 
(leprosa..india. .redonda. .callejera..y buena gente. .ja!)";FALSO;Mon Apr 11 02:25:13 +0000 2016;192;25;203;FALSO;NA;lore capaldi;NA;es;NA;110;lore_capaldi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra Convocan para mañana a una nueva marcha en reclamo de seguridad y justicia en Rosario https://t.co/7AiQJ2Kqv7 vía @lacapital;0;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 11:27:13 +0000 2016;NA;NA;es;8;FALSO;Rosario, Argentina;213415581;Arquitecto - Redactor, Diario La Capital de Rosario - Rumiante Animal Urbano;FALSO;Mon Nov 08 21:36:27 +0000 2010;3170;417;57;FALSO;NA;Aníbal Fucaraccio;Buenos Aires;es;-10800;834;afucaraccio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://www.lacapital.com.ar//c1229260;https://t.co/7AiQJ2Kqv7
@maxipullaro @PatoBullrich Mientras Nación y Provincia se pelean en un despacho. En las calles #RosarioSangra todos los días. #Seguridad;0;FALSO;FALSO;7,73E+17;maxipullaro;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 12:13:11 +0000 2016;NA;170070812;es;7;FALSO;Rosario, Argentina;254244995;Lic. en Periodismo, gran contador de anécdotas y enamorado de Rosario Central.;FALSO;Fri Feb 18 22:36:15 +0000 2011;1049;341;104;FALSO;NA;Mauricio Pacheco;Santiago;es;-10800;927;moropacheco;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @ajms7: #RosarioSangra @leodelga2 @emergenciasAR @RosarioAlerta @rosarioinsegura @MinSeg https://t.co/2vX90rsdkx;17;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 12:23:14 +0000 2016;NA;NA;und;6;FALSO;NA;1736357683;Por mi país soy lo que soy;FALSO;Fri Sep 06 18:48:05 +0000 2013;12396;387;3359;FALSO;NA;Omar Topino;NA;es;NA;614;OmarTopino;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @afucaraccio: #RosarioSangra Convocan para mañana a una nueva marcha en reclamo de seguridad y justicia en Rosario https://t.co/7AiQJ2Kq…;1;FALSO;FALSO;7,73E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 12:32:14 +0000 2016;NA;NA;es;4;FALSO;Rosario, Argentina;93491913;"Lic. en Comunicación Social. Periodista. Estudiante de locución. 
*Transmisiones de RC y NOB en RADIO MITRE ROSARIO 96.5 FM. #Messi";FALSO;Sun Nov 29 22:22:44 +0000 2009;3597;402;126;FALSO;NA;Nico Lás Tarquini;Buenos Aires;es;-10800;791;nico552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://www.lacapital.com.ar//c1229260;https://t.co/7AiQJ2Kqv7
@luisnovaresio @Sietecase @mauroszeta @ischargro  @gerardorozin Hoy 8S a las 19:30hs #RosarioMarcha #RosarioSangra https://t.co/DVh9ht3gky;0;FALSO;FALSO;7,74E+17;luisnovaresio;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 12:38:39 +0000 2016;NA;135675218;es;7;FALSO;Rosario, Argentina;254244995;Lic. en Periodismo, gran contador de anécdotas y enamorado de Rosario Central.;FALSO;Fri Feb 18 22:36:15 +0000 2011;1050;341;104;FALSO;NA;Mauricio Pacheco;Santiago;es;-10800;927;moropacheco;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/moropacheco/status/773494319034531840;https://t.co/DVh9ht3gky
#RosarioSangra  https://t.co/d7vmIVzNUk;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 12:44:33 +0000 2016;NA;NA;und;2;FALSO;NA;7,18E+17;Sobreviviente;VERDADERO;Thu Apr 07 17:50:22 +0000 2016;2934;276;6392;FALSO;NA;Andrea Benitez;NA;es;NA;316;AndreaB68360787;AR;Argentina;city;Rosario, Argentina;NA;NA;-32,9516155;-60,697406;NA;NA;https://twitter.com/Rosariotres/status/773317639498104832;https://t.co/d7vmIVzNUk
"#RosarioSangra #RosarioMarcha 
#DesayunoAmericano
@luisnovaresio https://t.co/pGA2bkkp2u";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 12:48:55 +0000 2016;NA;NA;und;2;FALSO;NA;7,18E+17;Sobreviviente;VERDADERO;Thu Apr 07 17:50:22 +0000 2016;2935;276;6392;FALSO;NA;Andrea Benitez;NA;es;NA;316;AndreaB68360787;AR;Argentina;city;Rosario, Argentina;NA;NA;-32,9516155;-60,697406;NA;NA;NA;NA
#RosarioSangra “Me duele el dolor de cada familia y acepto la responsabilidad que me toca” ? https://t.co/zcKWVcAO5o https://t.co/hpZJhDC21E;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Wed Sep 07 12:49:00 +0000 2016;NA;NA;es;166;VERDADERO;Rosario, Argentina;88714239;Cuenta oficial del diario El Ciudadano de #Rosario | Información de la ciudad y alrededores. Una comunidad actual y novedosa en los medios de comunicación.;FALSO;Mon Nov 09 17:32:22 +0000 2009;67631;35655;42;FALSO;http://www.elciudadanoweb.com;Diario El Ciudadano;Buenos Aires;es;-10800;766;elciudadanoweb;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2bSS6lR;https://t.co/zcKWVcAO5o
Jueves 8/9 19:30 hs en Tribunales de Rosario #RosarioMarcha #RosarioSangra #DesayunoAmericano @luisnovaresio https://t.co/yHYOYf3Mph;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 12:50:50 +0000 2016;NA;NA;es;2;FALSO;NA;7,18E+17;Sobreviviente;VERDADERO;Thu Apr 07 17:50:22 +0000 2016;2936;276;6392;FALSO;NA;Andrea Benitez;NA;es;NA;316;AndreaB68360787;AR;Argentina;city;Rosario, Argentina;NA;NA;-32,9516155;-60,697406;NA;NA;NA;NA
"#RosarioSangra
#RosarioMarcha
@radiomitre 
@LosLeucoOk 
@PPT2016 https://t.co/ZKsHBPJ5fq";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 12:52:23 +0000 2016;NA;NA;und;2;FALSO;NA;7,18E+17;Sobreviviente;VERDADERO;Thu Apr 07 17:50:22 +0000 2016;2937;276;6392;FALSO;NA;Andrea Benitez;NA;es;NA;316;AndreaB68360787;AR;Argentina;city;Rosario, Argentina;NA;NA;-32,9516155;-60,697406;NA;NA;NA;NA
"RT @AndreaB68360787: #RosarioSangra
#RosarioMarcha
@radiomitre 
@LosLeucoOk 
@PPT2016 https://t.co/ZKsHBPJ5fq";1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";FALSO;Wed Sep 07 12:53:09 +0000 2016;NA;NA;und;1;FALSO;Ciudad Autónoma de Buenos Aires, Argentina;7,11E+17;NA;VERDADERO;Sat Mar 19 20:27:32 +0000 2016;2418;53;2038;FALSO;NA;Celica;NA;en;NA;26;celicaber;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @elciudadanoweb: #RosarioSangra “Me duele el dolor de cada familia y acepto la responsabilidad que me toca” ? https://t.co/zcKWVcAO5o ht…;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Wed Sep 07 13:09:34 +0000 2016;NA;NA;es;14;FALSO;Rosario santa fe argentina;2853905085;NA;VERDADERO;Fri Oct 31 22:42:42 +0000 2014;7879;213;4751;FALSO;NA;Mabel Elena;Pacific Time (US & Canada);es;-25200;759;mecelena13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2bSS6lR;https://t.co/zcKWVcAO5o
